Seq	sample	Entrez_old	Entrez	Symbol
18412	VN1R4	317703	317703	VN1R4
18413	VN1R5	317705	317705	VN1R5
18414	ZNF765	91661	91661	ZNF765
18415	LOC100009676	100009676	100009676	ZBTB11-AS1
18416	ZNF767	79970	79970	ZNF767P
18417	ZNF766	90321	90321	ZNF766
18418	ZNF761	388561	388561	ZNF761
18419	ZNF763	284390	284390	ZNF763
18420	PGBD1	84547	84547	PGBD1
18421	TPT1	7178	7178	TPT1
18422	OR2V2	285659	285659	OR2V2
18423	RPP21	79897	79897	RPP21
18424	SPATA5	166378	166378	SPATA5
18425	VNN1	8876	8876	VNN1
18426	RPP25	54913	54913	RPP25
18427	DSCR10	259234	259234	DSCR10
18428	PMCH	5367	5367	PMCH
18429	PLSCR4	57088	57088	PLSCR4
18430	NKX2-8	26257	26257	NKX2-8
18431	C14orf72	145200	145200	LINC00239
18432	ECSIT	51295	51295	ECSIT
18433	C14orf70	283601	283601	LINC00523
18434	ZSCAN10	84891	84891	ZSCAN10
18435	WIF1	11197	11197	WIF1
18436	HHATL	57467	57467	HHATL
18437	LOC339047	339047	339044	PKD1P1
18438	FAM185A	222234	222234	FAM185A
18439	C14orf79	122616	122616	CLBA1
18440	RETNLB	84666	84666	RETNLB
18441	PCDH8	5100	5100	PCDH8
18442	SUPT6H	6830	6830	SUPT6H
18443	YBX1	4904	4904	YBX1
18444	C18orf34	374864	374864	CCDC178
18445	CILP2	148113	148113	CILP2
18446	C18orf32	497661	497661	C18orf32
18447	DOPEY2	9980	9980	DOP1B
18448	DOPEY1	23033	23033	DOP1A
18449	RBMY2FP	159162	159162	RBMY2FP
18450	PRIM2	5558	5558	PRIM2
18451	ZNF501	115560	115560	ZNF501
18452	ST8SIA5	29906	29906	ST8SIA5
18453	ZNF503	84858	84858	ZNF503
18454	WDYHV1	55093	55093	NTAQ1
18455	SMAD4	4089	4089	SMAD4
18456	ZNF506	440515	440515	ZNF506
18457	ZNF415	55786	55786	ZNF415
18458	TBC1D10A	83874	83874	TBC1D10A
18459	PSG8	440533	440533	PSG8
18460	TSR2	90121	90121	TSR2
18461	GPBP1	65056	65056	GPBP1
18462	ENOX2	10495	10495	ENOX2
18463	TREM1	54210	54210	TREM1
18464	TREM2	54209	54209	TREM2
18465	STK24	8428	8428	STK24
18466	CD1B	910	910	CD1B
18467	SMAD5	4090	4090	SMAD5
18468	RPL41	6171	6171	RPL41
18469	CD1C	911	911	CD1C
18470	MYH2	4620	4620	MYH2
18471	MYH3	4621	4621	MYH3
18472	GREB1	9687	9687	GREB1
18473	HAO1	54363	54363	HAO1
18474	MYH6	4624	4624	MYH6
18475	MYH7	4625	4625	MYH7
18476	MYH4	4622	4622	MYH4
18477	THBS2	7058	7058	THBS2
18478	RACGAP1	29127	29127	RACGAP1
18479	FAM167B	84734	84734	FAM167B
18480	FAM167A	83648	83648	FAM167A
18481	MYH9	4627	4627	MYH9
18482	BAGE2	85319	85319	BAGE2
18483	RNLS	55328	55328	RNLS
18484	C9orf53	51198	51198	CDKN2A-DT
18485	DPH3B	100132911	100132911	DPH3P1
18486	UGT2A1	10941	10941	UGT2A1
18487	SNORD88A	692202	692202	SNORD88A
18488	LOC29034	29034	29034	CPS1-IT1
18489	CELF6	60677	60677	CELF6
18490	VGLL2	245806	245806	VGLL2
18491	VGLL3	389136	389136	VGLL3
18492	CADM4	199731	199731	CADM4
18493	VGLL1	51442	51442	VGLL1
18494	CADM2	253559	253559	CADM2
18495	CELF5	60680	60680	CELF5
18496	VGLL4	9686	9686	VGLL4
18497	CADM1	23705	23705	CADM1
18498	FGD5	152273	152273	FGD5
18499	FGD4	121512	121512	FGD4
18500	KRTAP5-6	440023	440023	KRTAP5-6
18501	C9orf50	375759	375759	C9orf50
18502	FGD1	2245	2245	FGD1
18503	KRTAP5-1	387264	387264	KRTAP5-1
18504	FGD3	89846	89846	FGD3
18505	FGD2	221472	221472	FGD2
18506	LST-3TM12	338821	338821	SLCO1B7
18507	CELF3	11189	11189	CELF3
18508	CEP250	11190	11190	CEP250
18509	KRTAP5-8	57830	57830	KRTAP5-8
18510	KRTAP5-9	3846	3846	KRTAP5-9
18511	CELF2	10659	10659	CELF2
18512	TBX18	9096	9096	TBX18
18513	CELF1	10658	10658	CELF1
18514	MERTK	10461	10461	MERTK
18515	VCPIP1	80124	80124	VCPIP1
18516	RLN1	6013	6013	RLN1
18517	UHRF1	29128	29128	UHRF1
18518	UHRF2	115426	115426	UHRF2
18519	FAM149B1	317662	317662	FAM149B1
18520	CNNM1	26507	26507	CNNM1
18521	CNNM3	26505	26505	CNNM3
18522	CNNM2	54805	54805	CNNM2
18523	CNNM4	26504	26504	CNNM4
18524	HHLA2	11148	11148	HHLA2
18525	HHLA3	11147	11147	HHLA3
18526	PIP5K1A	8394	8394	PIP5K1A
18527	HHLA1	10086	10086	HHLA1
18528	KEAP1	9817	9817	KEAP1
18529	MYO9B	4650	4650	MYO9B
18530	MYO9A	4649	4649	MYO9A
18531	TRIP6	7205	7205	TRIP6
18532	RLN2	6019	6019	RLN2
18533	ZBTB8OS	339487	339487	ZBTB8OS
18534	ZNF337	26152	26152	ZNF337
18535	DSCC1	79075	79075	DSCC1
18536	PHF14	9678	9678	PHF14
18537	PHF15	23338	23338	JADE2
18538	PHF16	9767	9767	JADE3
18539	PHF17	79960	79960	JADE1
18540	PHF10	55274	55274	PHF10
18541	PHF11	51131	51131	PHF11
18542	PHF12	57649	57649	PHF12
18543	PHF13	148479	148479	PHF13
18544	FOXQ1	94234	94234	FOXQ1
18545	ZNF710	374655	374655	ZNF710
18546	PHF19	26147	26147	PHF19
18547	FBRSL1	57666	57666	FBRSL1
18548	ZNF711	7552	7552	ZNF711
18549	EZH1	2145	2145	EZH1
18550	SLC5A1	6523	6523	SLC5A1
18551	MEGF8	1954	1954	MEGF8
18552	EZH2	2146	2146	EZH2
18553	SLC5A4	6527	6527	SLC5A4
18554	CCNB1IP1	57820	57820	CCNB1IP1
18555	SLC5A6	8884	8884	SLC5A6
18556	PTGDS	5730	5730	PTGDS
18557	RLN3	117579	117579	RLN3
18558	PRSS8	5652	5652	PRSS8
18559	TIA1	7072	7072	TIA1
18560	MEGF6	1953	1953	MEGF6
18561	UBN2	254048	254048	UBN2
18562	UBN1	29855	29855	UBN1
18563	RALGDS	5900	5900	RALGDS
18564	PNLIPRP1	5407	5407	PNLIPRP1
18565	PNLIPRP3	119548	119548	PNLIPRP3
18566	PNLIPRP2	5408	5408	PNLIPRP2
18567	NKX2-3	159296	159296	NKX2-3
18568	RAVER1	125950	125950	RAVER1
18569	RAVER2	55225	55225	RAVER2
18570	ALX3	257	257	ALX3
18571	NAA40	79829	79829	NAA40
18572	ALX1	8092	8092	ALX1
18573	RB1	5925	5925	RB1
18574	ALX4	60529	60529	ALX4
18575	YY1AP1	55249	55249	YY1AP1
18576	LOC400043	400043	400043	LINC02381
18577	UCN	7349	7349	UCN
18578	NKG7	4818	4818	NKG7
18579	LOC649330	649330	649330	HNRNPCL3
18580	ZBTB3	79842	79842	ZBTB3
18581	ZBTB2	57621	57621	ZBTB2
18582	ZBTB1	22890	22890	ZBTB1
18583	CARD18	59082	59082	CARD18
18584	ATAD3C	219293	219293	ATAD3C
18585	ATAD3B	83858	83858	ATAD3B
18586	ATAD3A	55210	55210	ATAD3A
18587	MAT2B	27430	27430	MAT2B
18588	NBR2	10230	10230	NBR2
18589	CYP21A2	1589	1589	CYP21A2
18590	CARD11	84433	84433	CARD11
18591	CARD10	29775	29775	CARD10
18592	CARD17	440068	440068	CARD17
18593	BOD1L	259282	259282	BOD1L1
18594	LOC151534	151534	151534	LBX2-AS1
18595	CARD14	79092	79092	CARD14
18596	CASC3	22794	22794	CASC3
18597	CASC2	255082	255082	CASC2
18598	CASC1	55259	55259	CFAP94
18599	HCG26	352961	352961	HCG26
18600	ARR3	407	407	ARR3
18601	GNB3	2784	2784	GNB3
18602	CASC5	57082	57082	KNL1
18603	CASC4	113201	113201	GOLM2
18604	COL24A1	255631	255631	COL24A1
18605	PXMP2	5827	5827	PXMP2
18606	GNB2	2783	2783	GNB2
18607	PXMP4	11264	11264	PXMP4
18608	HAO2	51179	51179	HAO2
18609	RIPK3	11035	11035	RIPK3
18610	ZMYND12	84217	84217	ZMYND12
18611	LOC284379	284379	284379	LOC284379
18612	C20orf108	116151	116151	FAM210B
18613	HN1L	90861	90861	JPT2
18614	MGC21881	389741	389741	GLIDR
18615	C20orf106	200232	200232	FAM209A
18616	C20orf107	388799	388799	FAM209B
18617	C20orf103	24141	24141	LAMP5
18618	CUL4A	8451	8451	CUL4A
18619	TAF1	6872	6872	TAF1
18620	CUL4B	8450	8450	CUL4B
18621	CYP2C19	1557	1557	CYP2C19
18622	CYP2C18	1562	1562	CYP2C18
18623	WDR49	151790	151790	WDR49
18624	BOLA1	51027	51027	BOLA1
18625	NUDT16	131870	131870	NUDT16
18626	BOLA3	388962	388962	BOLA3
18627	BOLA2	552900	552900	BOLA2
18628	RIPK2	8767	8767	RIPK2
18629	IMMT	10989	10989	IMMT
18630	PPBPL2	10895	10895	PPBPP2
18631	GLCCI1	113263	113263	GLCCI1
18632	SLC6A3	6531	6531	SLC6A3
18633	C21orf82	114036	114036	LINC00310
18634	C21orf81	391267	391267	ANKRD20A11P
18635	SLC6A7	6534	6534	SLC6A7
18636	SLC6A6	6533	6533	SLC6A6
18637	NDUFB9	4715	4715	NDUFB9
18638	C21orf84	114038	114038	LINC00313
18639	NDUFB7	4713	4713	NDUFB7
18640	CROCCL2	114819	114819	CROCCP3
18641	CROCCL1	84809	84809	CROCCP2
18642	C21orf88	114041	114041	B3GALT5-AS1
18643	NDUFB3	4709	4709	NDUFB3
18644	FAM160A2	84067	84067	FAM160A2
18645	NDUFB1	4707	4707	NDUFB1
18646	GPR39	2863	2863	GPR39
18647	WDR13	64743	64743	WDR13
18648	YDJC	150223	150223	YDJC
18649	GSR	2936	2936	GSR
18650	POM121L1P	25812	25812	POM121L1P
18651	ZNF667	63934	63934	ZNF667
18652	KIAA1919	91749	91749	MFSD4B
18653	GPR31	2853	2853	GPR31
18654	ASB14	142686	142686	ASB14
18655	GPR32	2854	2854	GPR32
18656	GPR35	2859	2859	GPR35
18657	GPR34	2857	2857	GPR34
18658	GPR37	2861	2861	GPR37
18659	LRPPRC	10128	10128	LRPPRC
18660	C12orf56	115749	115749	C12orf56
18661	C12orf57	113246	113246	C12orf57
18662	C12orf54	121273	121273	C12orf54
18663	CYMP	643160	643160	CYMP
18664	C12orf52	84934	84934	RITA1
18665	C12orf53	196500	196500	PIANP
18666	C12orf50	160419	160419	C12orf50
18667	C12orf51	283450	283450	HECTD4
18668	FMNL2	114793	114793	FMNL2
18669	FMNL3	91010	91010	FMNL3
18670	FMNL1	752	752	FMNL1
18671	ZIC4	84107	84107	ZIC4
18672	C12orf59	120939	120939	TMEM52B
18673	STAP2	55620	55620	STAP2
18674	STAP1	26228	26228	STAP1
18675	TBC1D20	128637	128637	TBC1D20
18676	NEXN	91624	91624	NEXN
18677	RIPK4	54101	54101	RIPK4
18678	INGX	27160	27160	INGX
18679	SH3BP4	23677	23677	SH3BP4
18680	MAPRE1	22919	22919	MAPRE1
18681	MAPRE3	22924	22924	MAPRE3
18682	MAPRE2	10982	10982	MAPRE2
18683	AQP6	363	363	AQP6
18684	AQP7	364	364	AQP7
18685	AQP4	361	361	AQP4
18686	ANKRD46	157567	157567	ANKRD46
18687	AQP2	359	359	AQP2
18688	AQP3	360	360	AQP3
18689	ANKRD43	134548	134548	SOWAHA
18690	AQP1	358	358	AQP1
18691	TBC1D24	57465	57465	TBC1D24
18692	ANKRD49	54851	54851	ANKRD49
18693	TM6SF2	53345	53345	TM6SF2
18694	AQP8	343	343	AQP8
18695	AQP9	366	366	AQP9
18696	NR1H4	9971	9971	NR1H4
18697	NOP2	4839	4839	NOP2
18698	SCARNA9	619383	619383	SCARNA9
18699	SCARNA8	677776	677776	SCARNA8
18700	SCARNA7	677767	677767	SCARNA7
18701	PATZ1	23598	23598	PATZ1
18702	SCARNA5	677775	677775	SCARNA5
18703	SCARNA4	677771	677771	SCARNA4
18704	SCARNA3	677679	677679	SCARNA3
18705	SCARNA2	677766	677766	SCARNA2
18706	SCARNA1	677774	677774	SCARNA1
18707	AFG3L1	172	172	AFG3L1P
18708	GTF2I	2969	2969	GTF2I
18709	MRRF	92399	92399	MRRF
18710	MPV17L	255027	255027	MPV17L
18711	PHB	5245	5245	PHB
18712	GPR150	285601	285601	GPR150
18713	ZNF516	9658	9658	ZNF516
18714	GSC	145258	145258	GSC
18715	ZNF382	84911	84911	ZNF382
18716	SNHG5	387066	387066	SNHG5
18717	PGGT1B	5229	5229	PGGT1B
18718	RHAG	6005	6005	RHAG
18719	SNHG6	641638	641638	SNHG6
18720	IFIT1B	439996	439996	IFIT1B
18721	NR1H2	7376	7376	NR1H2
18722	GUCY1B2	2974	2974	GUCY1B2
18723	GUCY1B3	2983	2983	GUCY1B1
18724	RNF215	200312	200312	RNF215
18725	RNF214	257160	257160	RNF214
18726	RNF217	154214	154214	RNF217
18727	FAM126A	84668	84668	FAM126A
18728	LZTR1	8216	8216	LZTR1
18729	SNHG8	100093630	100093630	SNHG8
18730	RNF213	57674	57674	RNF213
18731	RNF212	285498	285498	RNF212
18732	MED29	55588	55588	MED29
18733	FUNDC2	65991	65991	FUNDC2
18734	STX2	2054	2054	STX2
18735	ZNF326	284695	284695	ZNF326
18736	ADORA1	134	134	ADORA1
18737	MED20	9477	9477	MED20
18738	ADORA3	140	140	ADORA3
18739	FAM47B	170062	170062	FAM47B
18740	MED25	81857	81857	MED25
18741	MED24	9862	9862	MED24
18742	MED27	9442	9442	MED27
18743	ENAM	10117	10117	ENAM
18744	C14orf73	91828	91828	EXOC3L4
18745	GUCY2C	2984	2984	GUCY2C
18746	CC2D1A	54862	54862	CC2D1A
18747	SEPT8	23176	23176	SEPTIN8
18748	CC2D1B	200014	200014	CC2D1B
18749	SEPT5	5413	5413	SEPTIN5
18750	C10orf131	100127889	387707	CC2D2B
18751	SEPT7	989	989	SEPTIN7
18752	RESP18	389075	389075	RESP18
18753	SEPT1	1731	1731	SEPTIN1
18754	BDNF	627	627	BDNF
18755	SEPT3	55964	55964	SEPTIN3
18756	C10orf137	26098	26098	EDRF1
18757	YPEL2	388403	388403	YPEL2
18758	UTS2R	2837	2837	UTS2R
18759	LOC100128554	100128554	100128554	LINC02347
18760	LOC100131551	100131551	100131551	LINC00887
18761	SNORA5C	677796	677796	SNORA5C
18762	GK2	2712	2712	GK2
18763	GK5	256356	256356	GK5
18764	TRIAP1	51499	51499	TRIAP1
18765	RBM34	23029	23029	RBM34
18766	?|280660	280660	280660	SSX9P
18767	CDK5R1	8851	8851	CDK5R1
18768	TXNDC15	79770	79770	TXNDC15
18769	RBM33	155435	155435	RBM33
18770	CDK5R2	8941	8941	CDK5R2
18771	RPS3A	6189	6189	RPS3A
18772	GSN	2934	2934	GSN
18773	RBM39	9584	9584	RBM39
18774	RBM38	55544	55544	RBM38
18775	UGT1A7	54577	54577	UGT1A7
18776	EPHB2	2048	2048	EPHB2
18777	EPHB3	2049	2049	EPHB3
18778	EPHB1	2047	2047	EPHB1
18779	EPHB6	2051	2051	EPHB6
18780	PARP9	83666	83666	PARP9
18781	EPHB4	2050	2050	EPHB4
18782	SPANXN2	494119	494119	SPANXN2
18783	DNAJC5B	85479	85479	DNAJC5B
18784	TOM1L1	10040	10040	TOM1L1
18785	PARP6	56965	56965	PARP6
18786	EPN1	29924	29924	EPN1
18787	DNAJC5G	285126	285126	DNAJC5G
18788	EPN3	55040	55040	EPN3
18789	EPN2	22905	22905	EPN2
18790	BTNL9	153579	153579	BTNL9
18791	BTNL8	79908	79908	BTNL8
18792	BCCIP	56647	56647	BCCIP
18793	TP53INP1	94241	94241	TP53INP1
18794	TP53INP2	58476	58476	TP53INP2
18795	BTNL3	10917	10917	BTNL3
18796	BTNL2	56244	56244	BTNL2
18797	FBXO10	26267	26267	FBXO10
18798	TSN	7247	7247	TSN
18799	ANG	283	283	ANG
18800	ALDH4A1	8659	8659	ALDH4A1
18801	TIFAB	497189	497189	TIFAB
18802	LOC729375	729375	729375	FAM86HP
18803	SLC6A8	6535	6535	SLC6A8
18804	MELK	9833	9833	MELK
18805	SNPH	9751	9751	SNPH
18806	RIMS4	140730	140730	RIMS4
18807	NVL	4931	4931	NVL
18808	FGF22	27006	27006	FGF22
18809	FGF23	8074	8074	FGF23
18810	FGF20	26281	26281	FGF20
18811	FGF21	26291	26291	FGF21
18812	MDFI	4188	4188	MDFI
18813	XAGE5	170627	170627	XAGE5
18814	RASIP1	54922	54922	RASIP1
18815	XAGE3	170626	170626	XAGE3
18816	LAGE3	8270	8270	LAGE3
18817	ACTC1	70	70	ACTC1
18818	DSN1	79980	79980	DSN1
18819	TXNDC16	57544	57544	TXNDC16
18820	ZNF34	80778	80778	ZNF34
18821	AK3L1	205	205	AK4
18822	ZNF32	7580	7580	ZNF32
18823	SNORD36B	26814	26814	SNORD36B
18824	ATP8B2	57198	57198	ATP8B2
18825	ZFP3	124961	124961	ZFP3
18826	SH3GL1	6455	6455	SH3GL1
18827	SH3GL3	6457	6457	SH3GL3
18828	SH3GL2	6456	6456	SH3GL2
18829	SLC10A3	8273	8273	SLC10A3
18830	NPY	4852	4852	NPY
18831	SLC10A1	6554	6554	SLC10A1
18832	RFPL4A	342931	342931	RFPL4A
18833	SLC10A7	84068	84068	SLC10A7
18834	SLC10A6	345274	345274	SLC10A6
18835	SLC10A5	347051	347051	SLC10A5
18836	PART1	25859	25859	PART1
18837	SNORA24	677809	677809	SNORA24
18838	MPST	4357	4357	MPST
18839	ING1	3621	3621	ING1
18840	FHL2	2274	2274	FHL2
18841	FHL3	2275	2275	FHL3
18842	FHL1	2273	2273	FHL1
18843	TYRO3	7301	7301	TYRO3
18844	FHL5	9457	9457	FHL5
18845	OR1K1	392392	392392	OR1K1
18846	PUS10	150962	150962	PUS10
18847	FTH1	2495	2495	FTH1
18848	UGGT2	55757	55757	UGGT2
18849	TSGA10	80705	80705	TSGA10
18850	SULT1C4	27233	27233	SULT1C4
18851	UGGT1	56886	56886	UGGT1
18852	SUV420H2	84787	84787	KMT5C
18853	BSPRY	54836	54836	BSPRY
18854	ZNF248	57209	57209	ZNF248
18855	SNAR-I	100170222	100170222	SNAR-I
18856	ITPRIPL2	162073	162073	ITPRIPL2
18857	ITPRIPL1	150771	150771	ITPRIPL1
18858	KIAA1751	85452	85452	CFAP74
18859	FLJ40852	285962	285962	WEE2-AS1
18860	WWC1	23286	23286	WWC1
18861	SFTPA1	653509	653509	SFTPA1
18862	KIAA1755	85449	85449	KIAA1755
18863	LOC732275	732275	732275	LINC00917
18864	LOC100189589	100189589	100189589	DCTN1-AS1
18865	RFPL3S	10737	10737	RFPL3S
18866	ALDH7A1	501	501	ALDH7A1
18867	PAWR	5074	5074	PAWR
18868	RAD51C	5889	5889	RAD51C
18869	RWDD2B	10069	10069	RWDD2B
18870	VASH2	79805	79805	VASH2
18871	PYY2	23615	23615	PYY2
18872	?|391343	391343	Withdrawn	LOC391343
18873	C9orf144B	259308	259308	FAM205A
18874	LOC286238	286238	286238	LINC02843
18875	C5orf15	56951	56951	C5orf15
18876	CTDSPL2	51496	51496	CTDSPL2
18877	PDPR	55066	55066	PDPR
18878	UGT1A10	54575	54575	UGT1A10
18879	ST7OT4	338069	338069	ST7-OT4
18880	COL21A1	81578	81578	COL21A1
18881	TRMT2A	27037	27037	TRMT2A
18882	GATAD2A	54815	54815	GATAD2A
18883	VTRNA1-3	56662	56662	VTRNA1-3
18884	GPA33	10223	10223	GPA33
18885	VTRNA1-1	56664	56664	VTRNA1-1
18886	LGI1	9211	9211	LGI1
18887	WBP1	23559	23559	WBP1
18888	HMGXB3	22993	22993	HMGXB3
18889	HMGXB4	10042	10042	HMGXB4
18890	LGI2	55203	55203	LGI2
18891	FLJ10661	286042	286042	FAM86B3P
18892	DIP2A	23181	23181	DIP2A
18893	DIP2B	57609	57609	DIP2B
18894	DIP2C	22982	22982	DIP2C
18895	BAHD1	22893	22893	BAHD1
18896	MYLPF	29895	29895	MYLPF
18897	ZFP36L1	677	677	ZFP36L1
18898	NIT2	56954	56954	NIT2
18899	DCLRE1B	64858	64858	DCLRE1B
18900	DCLRE1C	64421	64421	DCLRE1C
18901	YES1	7525	7525	YES1
18902	DCLRE1A	9937	9937	DCLRE1A
18903	SNORD41	26810	26810	SNORD41
18904	DNA2	1763	1763	DNA2
18905	ECT2	1894	1894	ECT2
18906	KIAA1632	57724	57724	EPG5
18907	STAM2	10254	10254	STAM2
18908	KIAA1712	80817	80817	CEP44
18909	NADK	65220	65220	NADK
18910	LOC143188	143188	143187	VTI1A
18911	ZCCHC9	84240	84240	ZCCHC9
18912	WDFY4	57705	57705	WDFY4
18913	KCNS1	3787	3787	KCNS1
18914	KCNS2	3788	3788	KCNS2
18915	KCNS3	3790	3790	KCNS3
18916	TBX4	9496	9496	TBX4
18917	ZCCHC2	54877	54877	ZCCHC2
18918	CYP4A22	284541	284541	CYP4A22
18919	ZCCHC7	84186	84186	ZCCHC7
18920	ZCCHC6	79670	79670	TUT7
18921	ZCCHC5	203430	203430	RTL3
18922	ZCCHC4	29063	29063	ZCCHC4
18923	C17orf60	284021	284021	MILR1
18924	C17orf61	254863	254863	TMEM256
18925	C17orf62	79415	79415	CYBC1
18926	C17orf63	55731	55731	FAM222B
18927	C17orf64	124773	124773	C17orf64
18928	C17orf65	339201	339201	ASB16-AS1
18929	C17orf66	256957	256957	HEATR9
18930	C17orf67	339210	339210	C17orf67
18931	C17orf68	80169	80169	CTC1
18932	C17orf69	147081	147081	LINC02210
18933	ADAM21P1	145241	145241	ADAM21P1
18934	LOC654342	654342	654342	LSP1P4
18935	SLCO2A1	6578	6578	SLCO2A1
18936	CHADL	150356	150356	CHADL
18937	OR2M5	127059	127059	OR2M5
18938	EFCAB4B	84766	84766	CRACR2A
18939	OR2M7	391196	391196	OR2M7
18940	FKSG83	83954	387316	VN1R10P
18941	OR2M3	127062	127062	OR2M3
18942	OR2M2	391194	391194	OR2M2
18943	WBP11	51729	51729	WBP11
18944	IPPK	64768	64768	IPPK
18945	KIAA0087	9808	9808	KIAA0087
18946	NDUFA4L2	56901	56901	NDUFA4L2
18947	C6orf132	647024	647024	C6orf132
18948	UPP2	151531	151531	UPP2
18949	C6orf130	221443	221443	OARD1
18950	ARID3B	10620	10620	ARID3B
18951	C6orf136	221545	221545	C6orf136
18952	C6orf134	79969	79969	ATAT1
18953	FAM9B	171483	171483	FAM9B
18954	FAM9C	171484	171484	FAM9C
18955	C6orf138	442213	442213	PTCHD4
18956	CASQ2	845	845	CASQ2
18957	P704P	641455	641455	POTEM
18958	INA	9118	9118	INA
18959	LOC285768	285768	285768	LINC01622
18960	PUS7L	83448	83448	PUS7L
18961	SNORD62A	26786	26786	SNORD62A
18962	SNORD15A	6079	6079	SNORD15A
18963	TRIP13	9319	9319	TRIP13
18964	GLRB	2743	2743	GLRB
18965	MUDENG	55745	55745	AP5M1
18966	ADPRHL1	113622	113622	ADPRHL1
18967	ADPRHL2	54936	54936	ADPRS
18968	LOC392196	392196	392196	LOC392196
18969	DARS	1615	1615	DARS1
18970	GLRX5	51218	51218	GLRX5
18971	LYPLA2	11313	11313	LYPLA2
18972	MC2R	4158	4158	MC2R
18973	TPI1P2	286016	286016	TPI1P2
18974	GLRX2	51022	51022	GLRX2
18975	GLRX3	10539	10539	GLRX3
18976	PIH1D2	120379	120379	PIH1D2
18977	ATP2B1	490	490	ATP2B1
18978	ARGFX	503582	503582	ARGFX
18979	SPG7	6687	6687	SPG7
18980	ICA1	3382	3382	ICA1
18981	WBP4	11193	11193	WBP4
18982	DARC	2532	2532	ACKR1
18983	S100A10	6281	6281	S100A10
18984	KIAA0664	23277	23277	CLUH
18985	S100A12	6283	6283	S100A12
18986	S100A14	57402	57402	S100A14
18987	PHYHIP	9796	9796	PHYHIP
18988	S100A16	140576	140576	S100A16
18989	C19orf40	91442	91442	FAAP24
18990	C19orf41	126123	126123	IZUMO2
18991	C19orf42	79086	79086	SMIM7
18992	C19orf43	79002	79002	TRIR
18993	C19orf44	84167	84167	C19orf44
18994	C19orf45	374877	374877	TEX45
18995	C19orf46	163183	163183	SYNE4
18996	C19orf47	126526	126526	C19orf47
18997	C19orf48	84798	84798	C19orf48
18998	A4GNT	51146	51146	A4GNT
18999	GRK4	2868	2868	GRK4
19000	GRK5	2869	2869	GRK5
19001	PPYR1	5540	5540	NPY4R
19002	CYBRD1	79901	79901	CYBRD1
19003	CAPN7	23473	23473	CAPN7
19004	CAPN6	827	827	CAPN6
19005	CAPN5	726	726	CAPN5
19006	CAPN3	825	825	CAPN3
19007	CAPN2	824	824	CAPN2
19008	CAPN1	823	823	CAPN1
19009	DLEU2	8847	8847	DLEU2
19010	DLEU1	10301	10301	DLEU1
19011	DLEU7	220107	220107	DLEU7
19012	NECAB2	54550	54550	NECAB2
19013	CAPN9	10753	10753	CAPN9
19014	CAPN8	388743	388743	CAPN8
19015	SOD2	6648	6648	SOD2
19016	SPAG8	26206	26206	SPAG8
19017	SPAG9	9043	9043	SPAG9
19018	SPAG6	9576	9576	SPAG6
19019	SPAG7	9552	9552	SPAG7
19020	P4HB	5034	5034	P4HB
19021	SPAG5	10615	10615	SPAG5
19022	TBX5	6910	6910	TBX5
19023	SLC2A12	154091	154091	SLC2A12
19024	HTR6	3362	3362	HTR6
19025	HTR7	3363	3363	HTR7
19026	HTR4	3360	3360	HTR4
19027	KLHL5	51088	51088	KLHL5
19028	KLHL2	11275	11275	KLHL2
19029	KLHL3	26249	26249	KLHL3
19030	KLHL1	57626	57626	KLHL1
19031	WAC	51322	51322	WAC
19032	SLC2A10	81031	81031	SLC2A10
19033	KLHL8	57563	57563	KLHL8
19034	KLHL9	55958	55958	KLHL9
19035	CAB39L	81617	81617	CAB39L
19036	FUT11	170384	170384	FUT11
19037	FUT10	84750	84750	FUT10
19038	FAM82A2	55177	55177	RMDN3
19039	FLJ37453	729614	729614	FLJ37453
19040	SGMS1	259230	259230	SGMS1
19041	FAM82A1	151393	151393	RMDN2
19042	ZNF696	79943	79943	ZNF696
19043	ELFN2	114794	114794	ELFN2
19044	MKRN3	7681	7681	MKRN3
19045	MKRN2	23609	23609	MKRN2
19046	KATNA1	11104	11104	KATNA1
19047	DEFB105A	245908	245908	DEFB105A
19048	KDELR3	11015	11015	KDELR3
19049	KDELR1	10945	10945	KDELR1
19050	RSPH10B2	728194	728194	RSPH10B2
19051	HIRIP3	8479	8479	HIRIP3
19052	RP1	6101	6101	RP1
19053	CLEC12B	387837	387837	CLEC12B
19054	CLEC12A	160364	160364	CLEC12A
19055	POU2F1	5451	5451	POU2F1
19056	ZFP30	22835	22835	ZFP30
19057	MAMDC4	158056	158056	MAMDC4
19058	ANKRD33	341405	341405	ANKRD33
19059	MAMDC2	256691	256691	MAMDC2
19060	ZMAT3	64393	64393	ZMAT3
19061	MEGF11	84465	84465	MEGF11
19062	ZNF354A	6940	6940	ZNF354A
19063	KIAA0947	23379	23379	ICE1
19064	ST14	6768	6768	ST14
19065	RP2	6102	6102	RP2
19066	MOBKL2B	79817	79817	MOB3B
19067	MOBKL2C	148932	148932	MOB3C
19068	MOBKL2A	126308	126308	MOB3A
19069	TEX19	400629	400629	TEX19
19070	AANAT	15	15	AANAT
19071	ST18	9705	9705	ST18
19072	TAS2R7	50837	50837	TAS2R7
19073	TBR1	10716	10716	TBR1
19074	LOC730101	730101	730101	LOC730101
19075	CDV3	55573	55573	CDV3
19076	LYG1	129530	129530	LYG1
19077	LYG2	254773	254773	LYG2
19078	TCTN2	79867	79867	TCTN2
